0.0603662810233,0.126542772462,0.905277077974,0.136839561019,0.0562106109496,0.0650475401624,0.125309958236,1.0,0.757604239054,0.228975161227,0.0704814334856,0.0483987700634
0.202116209166,0.44367119336,0.64511783966,0.462350901258,0.285641265948,0.488637672002,0.498399274545,0.937684633037,1.0,0.940208762501,0.953557437861,0.311462946213
0.18126380815,0.210838371867,0.473262227044,0.20638495338,0.110457513305,0.172740841251,0.376679887554,1.0,0.63614157789,0.35344527598,0.221338108486,0.193681222907
0.842169109066,0.615090012831,0.928579392246,0.784194786577,0.496728276767,0.500043281341,0.529293398147,0.988540224603,1.0,0.947935074186,0.89464721576,0.715923859299
0.122213072285,0.895614753855,1.0,0.170781790099,0.115403997958,0.127227729915,0.152414853028,0.810702818999,0.410370913554,0.298443539036,0.127199805179,0.162977277927
0.0823311728389,0.158780873306,0.257500599945,0.150302014896,0.107815640217,0.367719173407,1.0,0.926785701928,0.240267240915,0.309359501483,0.464402006351,0.160641436597
0.141573378864,0.13935690738,0.269130486102,0.17169533144,0.066698753813,0.122957283385,0.290466894001,1.0,0.688591318955,0.381494778676,0.153895634123,0.210328859902
0.538572984146,0.564112194828,0.675687881735,0.779806803535,0.538546781576,0.507249926667,0.503318701563,0.562036751136,0.844127879071,1.0,0.569125370175,0.299373724734
0.176503158326,0.19784916297,1.0,0.360009875863,0.161207280487,0.14441632182,0.178962403222,0.258056837838,0.510882727115,0.581258429479,0.278882848253,0.14556097854
0.106752159537,0.119233470918,0.230187958676,0.188935214789,0.240528847665,0.231746235707,0.140764771618,0.630579746173,0.196749593515,0.856189526358,1.0,0.328968004612
0.0515800939172,0.063945409796,0.236091631559,0.100984937625,0.0282580185207,0.056447824124,0.204661465096,1.0,0.516728560167,0.139571331782,0.114016557005,0.263983179528
0.286278363372,0.270901658633,0.352264346882,0.200135520168,0.217799344073,0.294174785694,0.321125015311,0.620880250363,1.0,0.358568507006,0.21632316291,0.170248758666
0.0707190027527,0.10731886297,0.130424155364,0.119930963421,0.149481980644,0.279180087885,0.629465943499,1.0,0.644101357268,0.259458407154,0.127890154559,0.0620276366915
0.107203447657,0.203698975072,0.169563835353,0.296810244582,0.24045814932,0.125363027246,0.163742428614,0.753502304806,1.0,0.984622649114,0.900110169882,0.106585531072
0.0877626435411,0.0817015742665,0.417015324394,0.164861282243,0.0851051410706,0.0611657920741,0.122176705455,1.0,0.17745813371,0.102253935666,0.0579502623778,0.0918617005145
0.0511489266923,0.0885511263026,0.463112038001,0.186915565112,0.0714423453299,0.0857698967576,0.158352129118,1.0,0.320956397116,0.139912600517,0.106955757036,0.129042161522
0.229318928627,0.140871825918,0.382127916602,0.597724800453,0.170371954658,0.329359387069,1.0,0.373872083398,0.0710062837943,0.184415683738,0.328665748108,0.4859565284
0.165697090486,0.154189104185,0.454673315002,0.854173353294,0.683713720173,0.231087449843,1.0,0.856484123723,0.0507166815417,0.116177810243,0.18470057268,0.242905713164
0.281199680747,0.119221959978,0.146591044054,0.170810108347,0.253809209061,0.138832781453,0.660090334496,1.0,0.226143828216,0.0871578846143,0.0734781857873,0.159818120062
0.0954493030214,0.137310314343,0.585889442308,0.160874339758,0.0760383104628,0.160884967569,0.494160035135,1.0,0.264217483695,0.156865055893,0.124634575964,0.244248906699
0.077504553839,0.0811722701391,0.129523108217,0.0343322837,0.0359845945217,0.1416614185,0.536495107139,1.0,0.192396715491,0.0493445402781,0.0535784323304,0.0816060943869
0.078989805259,0.11541418461,0.368814197547,0.317520943757,0.124247727756,0.142809776005,0.24318173521,1.0,0.367205076351,0.131598765286,0.123932936469,0.49687542566
0.169325807682,0.22889705844,0.616199050749,0.37555135202,0.469804614754,0.959458501652,0.163881012439,1.0,0.345850992411,0.280128187049,0.181214497314,0.189522137264
0.0825460284393,0.14051489881,0.202991824042,0.136780938541,0.283598696185,0.361802773998,0.301491683881,0.988733967268,1.0,0.981443050957,0.868211641864,0.106203612909
0.0366720890592,0.0712126328859,0.27510166909,0.110505309655,0.0924300443925,0.241687007971,0.269787501196,1.0,0.4890649481,0.239682627814,0.123979812337,0.0692406616343
0.330998505638,0.306289506195,0.379470115854,0.238499568243,0.330219138082,0.273795965919,0.356689282463,0.732608455492,0.450249049191,1.0,0.674519958342,0.24951577287
0.21018766338,0.0850172381423,0.466985866875,0.198634992622,0.398754543026,0.0426149753137,0.127678803275,1.0,0.295431347838,0.109850425749,0.063085881749,0.110011240048
0.195799204123,0.246548068553,0.285465115483,0.301369682492,0.617176590161,0.490717385326,0.362258596382,1.0,0.444921368006,0.695063421661,0.353223039191,0.130449656761
0.0565358448102,0.139202061722,0.241716471101,0.350432994018,0.403447687703,0.0905177444288,0.665333767746,1.0,0.339456598144,0.171857709657,0.0819647302999,0.0765093097576
